,project_link,title,description,card_category,amt_raised,days_left
324,https://www.indiegogo.com/projects/a-photobook-in-a-new-perspective/pica,A Photobook In a New Perspective,We need your help to publish a photobook and launch our professional photography career.,Photography,$265 USD raised 2%,Ended
325,https://www.indiegogo.com/projects/the-stories-through-my-lens/pica,The Stories Through My Lens,Help me share the unique stories and beauty of the people I meet during my travels around the world.,Photography,£400 GBP raised 8%,Ended
326,https://www.indiegogo.com/projects/best-of-europe-bergen/pica,Best of Europe: Bergen,Capturing the best of Europe for you. This time it is Bergen.,Photography,€54 EUR raised 11%,Ended
327,https://www.indiegogo.com/projects/daniel-j-decker-photography-ad-art-show-nyc-2020/pica,Daniel J. Decker Photography  Ad Art Show NYC 2020,Help me show my Artwork to the world,Photography,$874 USD raised 17%,Ended
328,https://www.indiegogo.com/projects/i-am-north/pica,I am North,"80° north, few steps from the North Pole, the Svalbard archipelago, finding polar bears.",Photography,€455 EUR raised 7%,Ended
329,https://www.indiegogo.com/projects/a-photo-exhibition-about-andrew-weatherall/pica,A photo exhibition about Andrew Weatherall,"Please help me fund a photo exhibition tour about Andrew Weatherall in France, UK and Ireland",Photography,"€1,333 EUR raised 63%",Ended
330,https://www.indiegogo.com/projects/scott-s-second-act/pica,Scott's Second Act,A new start with a new adventure. Fulfilling a dream: Lynwood Portrait and Fine Art Photography,Photography,$365 USD raised 6%,Ended
331,https://www.indiegogo.com/projects/gender-projected--2/pica,Gender Projected,Exploring gender through photography and dialogue.,Photography,$134 USD raised 9%,Ended
332,https://www.indiegogo.com/projects/black-and-white-photography-gallery-creative-lab/pica,Black and White Photography Gallery & Creative Lab,"""We are the players with light, manipulators of time, we are the historians of reality.""",Photography,$731 USD raised 5%,Ended
333,https://www.indiegogo.com/projects/happy-berry-sucht-berryige-unterstutzung/pica,Happy Berry sucht Berryige Unterstützung,Durch euren Support werden neue Projekte mit verbesserten Equipment bald wahr :3!,Photography,€175 EUR raised 9%,Ended
334,https://www.indiegogo.com/projects/shamelessly-beautiful-calendar/pica,Shamelessly Beautiful Calendar,Help us show the world that beauty isn't one size fits all! Empower women one calendar at a time.,Photography,$222 USD raised 15%,Ended
335,https://www.indiegogo.com/projects/travel-inspired--3/pica,Travel Inspired,Join in my journey of inspirational travel with this collection of limited edition prints.,Photography,£667 GBP raised 48%,Ended
336,https://www.indiegogo.com/projects/celebrityvibe-photobook-fund-hollywood-exclusives/pica,CelebrityVibe Photobook Fund- Hollywood Exclusives,Help Celebrityvibe celebrate by funding their Photobook and donating to women with cancer in Haiti.,Photography,$153 USD raised 1%,Ended
337,https://www.indiegogo.com/projects/anna-drvnik-photography/pica,Anna Drvnik Photography,I want to complete a photo project about my family and I found the perfect workshop to do it.,Photography,"€2,271 EUR raised 50%",Ended
338,https://www.indiegogo.com/projects/sacred-remains/pica,Sacred Remains,"To include photographs, poetry and narrative text about our nation's military burial sites.",Photography,"$1,025 USD raised 7%",Ended
339,https://www.indiegogo.com/projects/landscapes-in-italy/pica,Landscapes in Italy,A full-color photography book,Photography,€55 EUR raised 1%,Ended
340,https://www.indiegogo.com/projects/good-morning-auroville/pica,Good Morning Auroville,A photobook on the experimental utopian town of Auroville,Photography,"€5,657 EUR raised 71%",Ended
341,https://www.indiegogo.com/projects/phantom-power-a-photography-book/pica,"Phantom Power, a Photography Book",Bookmaking has been part of my practice for many years now and I am ready to publish my work.,Photography,$240 USD raised 5%,Ended
342,https://www.indiegogo.com/projects/music-empowering-women-a-photographic-anthology/pica,Music Empowering Women: A Photographic Anthology,A Project Celebrating the Beauty of Community and Empowering Women Through Music,Photography,"$2,737 USD raised 27%",Ended
343,https://www.indiegogo.com/projects/hemp-the-seed-for-a-new-world/pica,HEMP: The Seed for a New World,"A photography book about the environmental, social and political impacts of hemp, by Maren Krings.",Photography,"€10,280 EUR raised 51%",Ended
344,https://www.indiegogo.com/projects/once-upon-a-time-in-almeria/pica,Once Upon a Time in Almería,The Legacy of Hollywood in Spain. Book to be published by Daylight Books in Fall 2017,Photography,"$2,620 USD raised 29%",Ended
345,https://www.indiegogo.com/projects/homeland-ii-albania-s-hidden-gems/pica,HOMELAND II - Albania's hidden gems,"Over 230 amazing views of Albanian nature, realized from the point of view of a climber.",Photography,"€1,935 EUR raised 6%",6 days left
346,https://www.indiegogo.com/projects/lo-spirito-e-l-abbandono/pica,Lo spirito e l'abbandono,Gatopoulos racconta l'Abruzzo abbandonato.,Photography,€404 EUR raised 16%,Ended
347,https://www.indiegogo.com/projects/blurred-borders/pica,Blurred Borders,An exhibition that explores new ways of displaying photography,Photography,"£2,155 GBP raised 86%",Ended
348,https://www.indiegogo.com/projects/tokyo-radiant/pica,Tokyo Radiant,"A photographic journey through Tokyo after 3.11., shot with infrared colors",Photography,"$1,723 USD raised 43%",Ended
349,https://www.indiegogo.com/projects/photoprinting-laboratory/pica,Photoprinting laboratory,"Young Romanian photographer, wanting to print my work. Check out my photos: www.adamfreundlich.com",Photography,$30 USD raised 3%,Ended
350,https://www.indiegogo.com/projects/the-underwater-beauty/pica,The Underwater Beauty,Explore the stunning underwater world of the ocean with a fascinating underwater photography book.,Photography,$25 USD raised 0%,Ended
351,https://www.indiegogo.com/projects/the-chameleon-photobook/pica,The Chameleon Photobook,Non-professional models but professionals of various occupations to be shot without their uniform,Photography,$40 USD raised 1%,Ended
352,https://www.indiegogo.com/projects/ze-christian-s-happy-gear-comeback-hope/pica,ze Christian's happy gear comeback #hope,"This might be a way out of a kind of unfortunate situation.

_",Photography,"€1,631 EUR raised 33%",Ended
353,https://www.indiegogo.com/projects/photography-business-start-up--2/pica,Photography Business Start-Up,Support a photography and photo restoration business that captures and preserves treasured memories.,Photography,£80 GBP raised 1%,Ended
354,https://www.indiegogo.com/projects/end-gender-inequality-in-film/pica,End Gender Inequality in Film,"Spotlighting women filmmakers through photography at film events, first at the APSA in Australia.",Photography,"$3,475 USD raised 19%",Ended
355,https://www.indiegogo.com/projects/digital-photo-report-of-fukushima-s-aftermath/pica,Digital Photo Report of Fukushima's Aftermath,Keep updating the aftermath of the triple  nuclear meltdown accident by publishing photo book.,Photography,$500 USD raised 3%,Ended
356,https://www.indiegogo.com/projects/byrancito-space/pica,ByranCito Space,An affordable creative space to expand your creativity and let your ideas flourish.,Photography,"£1,099 GBP raised 55%",Ended
357,https://www.indiegogo.com/projects/stripway-your-life-in-strips-photo-sharing-app/pica,Stripway - Your life in Strips - Photo Sharing App,Express your individuality.  Organize your life in your own personal scrapbook. Life in strips.,Photography,$200 USD raised 1%,Ended
358,https://www.indiegogo.com/projects/aldolphus-artworks-patent-supports-art-genres/pica,Aldolphus Artworks Patent Supports Art Genres,Patented artworks project financial assistance to maintain production capacity to support artists.,Photography,$198 USD raised 1%,Ended
359,https://www.indiegogo.com/projects/artysty/pica,ARTYSTY,Artysty is a book project featuring works of photography students  from Filmschool in Łódź (Poland).,Photography,$170 USD raised 3%,Ended
360,https://www.indiegogo.com/projects/bare-beauty-at-rooster-rock-beach/pica,Bare Beauty at Rooster Rock Beach,Shawna Lee: Fine Art Nudes in the natural beauty of Portland's Rooster Rock Park beach area.,Photography,$200 USD raised 40%,Ended
361,https://www.indiegogo.com/projects/dear-shirley/pica,DEAR SHIRLEY,"Photographs and letters; about marriage, divorce, coming out. Covering a span of 40 years.",Photography,"$8,583 USD raised 38%",Ended
362,https://www.indiegogo.com/projects/my-portfolio-in-print/pica,My Portfolio in Print,A curated collection of my work in a concise coffee table photo book.,Photography,$75 USD raised 12%,Ended
363,https://www.indiegogo.com/projects/wall-calendar-2022-sweden-and-much-more/pica,Wall calendar 2022 Sweden and much more,Photos of the amazing nature in northern Sweden Or follow the deer family,Photography,€0 EUR raised 0%,9 days left
364,https://www.indiegogo.com/projects/photo-book-windows-of-the-world-portugal/pica,Photo Book: Windows of the World - Portugal,The highly anticipated first book of the Windows of the World Project with 100 collections.,Photography,"€1,540 EUR raised 4%",Ended
365,https://www.indiegogo.com/projects/flesh-for-fantasy-photo-exhibition/pica,Flesh For Fantasy photo exhibition,"Izložba  fotografija Flesh for Fantasy Ivana Grlića
Exhibition artnude photography Flesh for Fantasy",Photography,$0 USD raised 0%,Ended
366,https://www.indiegogo.com/projects/piss-picture-album-ppa/pica,Piss Picture Album - PPA,My life's passion is to create a photo album of people peeing in beautiful environments.,Photography,$6 USD raised 0%,Ended
367,https://www.indiegogo.com/projects/documentary-on-acid-attack-victims/pica,Documentary On Acid Attack Victims,Be a part of my documentary on Acid Attack Victims,Photography,$0 USD raised 0%,Ended
368,https://www.indiegogo.com/projects/life-of-others-photography-project/pica,Life of Others Photography Project,A photo is worth more than a thousand words.,Photography,$0 USD raised 0%,Ended
369,https://www.indiegogo.com/projects/greta-s-team-photography/pica,Greta's team : Photography,"Photography documentary of Greta, the 5yr old with rare Ewings Sarcoma of the spine.",Photography,$150 CAD raised 7%,Ended
370,https://www.indiegogo.com/projects/help-me-with-gain-confidence-with-boob-job/pica,Help me with gain confidence with Boob Job,"Hi I am Yumi, I am a Japanese Model/Actress. Please read description for my reason! IG@yumi_kohama_",Photography,$0 AUD raised 0%,2 days left
371,https://www.indiegogo.com/projects/critical-role-cosplay-tarot-deck/pica,Critical Role Cosplay Tarot Deck,Full 78 card Tarot deck featuring a diverse group of Critical Role cosplayers to benefit the C.R.F,Photography,"$1,370 USD raised 23%",Ended
372,https://www.indiegogo.com/projects/mum-s-not-the-word--2/pica,Mum's Not The Word,"Exhibition in Bologna, Italy",Photography,£0 GBP raised 0%,Ended
373,https://www.indiegogo.com/projects/dc-hill-media-pet-photography-creative-imaging/pica,DC Hill Media - Pet Photography & Creative Imaging,"Pet photography, videography, publishing, website design, and creative imaging services",Photography,£0 GBP raised 0%,Ended
374,https://www.indiegogo.com/projects/cries-for-help-from-the-caspian-sea/pica,Cries for help from the Caspian Sea,A long-term documentary project to give a voice to fishermen from the coast of northern Iran.,Photography,$0 USD raised 0%,Ended
375,https://www.indiegogo.com/projects/photo-bucketlist-s-first-art-showing/pica,Photo Bucketlist's First Art Showing,Help me fund the first images needed for my first art showing,Photography,$0 USD raised 0%,Ended
376,https://www.indiegogo.com/projects/my-final-year-degree-show/pica,My Final Year Degree Show,I'm fundraising so I can exhibit my work at the Truman Brewery for my final year degree show.,Photography,£0 GBP raised 0%,Ended
377,https://www.indiegogo.com/projects/just-the-way-you-are/pica,Just the Way You Are,Promoting #NaturalBodyBeauty through photography and fashion.,Photography,$0 USD raised 0%,Ended
378,https://www.indiegogo.com/projects/analogue-vibes/pica,Analogue Vibes,Analogue Vibes Magazine,Photography,€390 EUR raised 7%,Ended
379,https://www.indiegogo.com/projects/human-forest-photo-exhibition-on-the-amazon/pica,HUMAN FOREST  Photo exhibition on the Amazon,A photographic project on the inextricable bond between human beings and the Amazon forest,Photography,€0 EUR raised 0%,Ended
380,https://www.indiegogo.com/projects/leek-blues-5th-anniversary-photography-exhibition/pica,Leek Blues 5th anniversary photography exhibition,Funding an exhibition of photo taken at the Leek Blues festival over the last 4 years.,Photography,£0 GBP raised 0%,Ended
381,https://www.indiegogo.com/projects/international-photo-exhibition-in-rotterdam/pica,International photo exhibition in Rotterdam,Execution of my first international exhibitions: Rotterdam Photo Festival and World Press Photo,Photography,€0 EUR raised 0%,Ended
382,https://www.indiegogo.com/projects/we-all-need-to-co-create-the-future-of-film--2/pica,We all need to Co-Create the Future of Film,The TED talks of Analog Photography. Creating a meeting to see into the Future of Film.,Photography,"€1,870 EUR raised 19%",Ended
383,https://www.indiegogo.com/projects/gele-ati-aso-oke-yoruba-photography-by-olu-alabi/pica,Gele ati Aso-Oke: Yoruba Photography by Olu Alabi,"Help protect, promote and celebrate the Yoruba photography heritage in the UK Black History Month",Photography,£908 GBP raised 20%,Ended
384,https://www.indiegogo.com/projects/bewoman-photostudio/pica,BeWoman Photostudio,"Just be yourself, BeWoman - Help me to build the First BeWoman Studio just take a look on the Story.",Photography,$0 USD raised 0%,Ended
385,https://www.indiegogo.com/projects/keep-shahenflashmob-alive/pica,Keep #shahenflashmob Alive,New photos are needed to be printed to keep #shahenflashmob alive.,Photography,$0 USD raised 0%,Ended
386,https://www.indiegogo.com/projects/team-up-with-fototropix-for-art-fair-booth-setup/pica,Team Up With Fototropix For Art Fair Booth Setup,Fototropix (Dave & CC) will display our photography at the local Art Fair in Cocoa Village .,Photography,$0 USD raised 0%,Ended
387,https://www.indiegogo.com/projects/ginkgo-picture-book/pica,Ginkgo Picture Book,"A Photographic Journey to Origin of Ginkgo, East China",Photography,"$2,575 USD raised 21%",Ended
388,https://www.indiegogo.com/projects/help-launch-my-nude-photography-patreon/pica,Help launch my nude photography Patreon,I'm starting a nude photography business through Patreon and need to get content in place.,Photography,$0 USD raised 0%,Ended
389,https://www.indiegogo.com/projects/alska-the-future-of-online-photo-printing/pica,älska: the future of online photo printing,Your photos printed on eco-friendly papers made with renewable energy. Delivered to your doorsteps.,Photography,$0 USD raised 0%,Ended
390,https://www.indiegogo.com/projects/fortress-bulgaria-augmented-reality-travel-book/pica,FORTRESS BULGARIA - Augmented Reality Travel Book,"Amazing travel book about the ancient and medieval fortresses and Roman towns in Bulgaria, Europe.",Photography,$181 USD raised 2%,Ended
391,https://www.indiegogo.com/projects/earthforms-intimate-portraits-of-our-planet/pica,EARTHFORMS: Intimate Portraits of Our Planet,"Photo Art Book on Earth's ""natural"" art.",Photography,"$1,817 USD raised 9%",Ended
392,https://www.indiegogo.com/projects/campagin-cancelled-all-backers-refunded/pica,Campagin Cancelled - All Backers Refunded,I cancelled this campaign due to lack of success. Thank you everyone who participated.,Photography,€0 EUR raised 0%,Ended
393,https://www.indiegogo.com/projects/art-created-by-nature/pica,Art created by Nature,Artworks created by Nature itself  http://romanovapictures.store,Photography,$3 USD raised 0%,Ended
394,https://www.indiegogo.com/projects/posing-guide-app-for-photographers/pica,Posing Guide App for Photographers,"Let's make photographing children easier! 
Pre-order the app AT THE LOWEST PRICE HERE & NOW!",Photography,$85 USD raised 0%,Ended
395,https://www.indiegogo.com/projects/the-land-photo-book/pica,THE LAND: photo book,THE LAND - is where nature meets human. Photographic essay featuring local people of Central Java.,Photography,$135 USD raised 4%,Ended
396,https://www.indiegogo.com/projects/we-will-deliver-the-charm-of-hokkaido/pica,We will deliver the charm of Hokkaido.,We will deliver the charm of Hokkaido to those who cannot easily travel due to the corona virus.,Photography,¥0 JPY raised 0%,Ended
397,https://www.indiegogo.com/projects/2018-reflectionstexas-calendar/pica,2018 ReflectionsTexas Calendar,To create an engaging 2018 calendar meant to inspire greater appreciation of the wildness around us,Photography,$48 USD raised 3%,Ended
398,https://www.indiegogo.com/projects/that-s-milano-photobook/pica,That's Milano! - Photobook,Do you love Milan? This is the project for you! We want to publish a beautiful Milan's photobook!,Photography,€172 EUR raised 2%,Ended
399,https://www.indiegogo.com/projects/peace-of-mind-high-above-deep-below/pica,Peace of Mind- High Above & Deep Below,Two extreme sports: one underwater & one in the air. Freediving and slacklining in the Philippines.,Photography,$0 USD raised 0%,Ended
400,https://www.indiegogo.com/projects/rebuilding-serving-and-photography-in-nepal/pica,"Rebuilding, Serving  and Photography in Nepal",To collaborate with conscious impact and create photostories of remote cultures of great Himalayas,Photography,$0 USD raised 0%,Ended
401,https://www.indiegogo.com/projects/even-ex-juveniles-have-a-story-to-tell/pica,EVEN EX- JUVENILES HAVE A STORY TO TELL,Paul deserves an opportunity to tell his story through digital photography and blogging.,Photography,$0 USD raised 0%,Ended
402,https://www.indiegogo.com/projects/encounters-at-the-end-of-the-world/pica,Encounters at the end of the world,Please help me collect money for my photo MASTER'S DEGREE DIPLOMA in Polish National Film School.,Photography,$944 USD raised 20%,Ended
403,https://www.indiegogo.com/projects/need-camera-to-run-my-new-photo-business/pica,Need camera to run my new photo business,"I am self taught photographer and photo editor, all I do I do with love and passion.",Photography,$0 USD raised 0%,Ended
404,https://www.indiegogo.com/projects/sinderella-stopped-suicide/pica,Sinderella Stopped Suicide,Sinderella's Finest ESA American Bully Academy Fund,Photography,$0 USD raised 0%,Ended
405,https://www.indiegogo.com/projects/full-frame-camera-for-my-friend/pica,Full-frame camera for my friend,I want to raise money for my friend who's a great photographer but can't afford a full-frame camera.,Photography,$0 USD raised 0%,Ended
406,https://www.indiegogo.com/projects/david-butow-brink/pica,"David Butow, BRINK",BRINK is a book of photographs which captures the tumultuous period in U.S. politics from 2016-2021,Photography,€0 EUR raised 0%,13 days left
407,https://www.indiegogo.com/projects/--202418/pica,My Campaign Title,In my life,Photography,$0 USD raised 0%,Ended
408,https://www.indiegogo.com/projects/topeka-community-photo-studio/pica,Topeka Community Photo Studio,Making photography accessible to everyone in the community.,Photography,$0 USD raised 0%,Ended
409,https://www.indiegogo.com/projects/faces-of-botswana-coffee-table-book/pica,Faces of Botswana Coffee Table Book,A coffee table book to celebrate the life and culture of the San people of the Kalahari desert,Photography,$0 AUD raised 0%,Ended
410,https://www.indiegogo.com/projects/photo-session/pica,Photo session,Photo Conversation Sharing Session,Photography,$0 USD raised 0%,Ended
411,https://www.indiegogo.com/projects/exulansis/pica,Exulansis,Photograph's speak when you don't have the words.,Photography,$0 USD raised 0%,Ended
412,https://www.indiegogo.com/projects/the-mirror-book-by-katia-chausheva/pica,The Mirror book by Katia Chausheva,Katia Chausheva's book of photography,Photography,"€1,650 EUR raised 10%",Ended
413,https://www.indiegogo.com/projects/islands-of-greece-photography-exhibition/pica,Islands of Greece - Photography Exhibition,"Holding an exhibition of photographs from a two year, ongoing project on Greek islands.",Photography,$0 USD raised 0%,Ended
414,https://www.indiegogo.com/projects/bush-film-photography-project/pica,*BUSH* Film Photography Project,Analog Film project focusing on women's natural pubic hair.,Photography,$27 USD raised 1%,Ended
415,https://www.indiegogo.com/projects/concrete-photobook-by-gabor-kasza/pica,Concrete photobook by Gábor Kasza,"It is a book, a poetic photo series about relationships, all inside a concrete slipcase",Photography,"€1,922 EUR raised 27%",Ended
416,https://www.indiegogo.com/projects/zentralschweiz-abgelichtet-kalender-2016/pica,Zentralschweiz abgelichtet - Kalender 2016,"«Zentralschweiz abgelichtet» ist ein Fotoprojekt, welches die Innerschweiz bei bestem Licht zeigt.",Photography,$215 USD raised 5%,Ended
417,https://www.indiegogo.com/projects/the-eight-project/pica,The Eight Project,Get inspired by the best snowboard photography with a book showcasing it in a way never shown before,Photography,"€1,901 EUR raised 16%",Ended
418,https://www.indiegogo.com/projects/chrysalis-the-transformation-of-refugees/pica,Chrysalis - The Transformation Of Refugees,"Postcards Shot Of The Refugees In An Editorial Style, Based On Their Stories. 100% goes to them.",Photography,€0 EUR raised 0%,Ended
419,https://www.indiegogo.com/projects/a-path-towards-myself/pica,A PATH TOWARDS MYSELF,"A photo diary about self-knowledge, ancestral wisdom and ritual-art, in India, Asia and Middle East.",Photography,$0 USD raised 0%,Ended
420,https://www.indiegogo.com/projects/wavy-photo-company/pica,WAVY PHOTO COMPANY.,LAUNCH OF A DYNAMIC PHOTOGRAPHY COMPANY WITH A GLOBAL VISION.,Photography,$0 CAD raised 0%,Ended
421,https://www.indiegogo.com/projects/cocreate/pica,CoCreate,"CoCreate is the most time & cost efficient Photographer and Videographer directory
www.ccocreate.com",Photography,$0 CAD raised 0%,Ended
422,https://www.indiegogo.com/projects/geni-studio/pica,GENi studio,Change the ways of Photography. Take more artistic photos of your products inside a box.,Photography,$58 USD raised 0%,Ended
423,https://www.indiegogo.com/projects/traditional-modern-south-east-asia-photo-book/pica,Traditional & Modern South East Asia Photo Book,Photo book of the juxtaposition of traditional & modern aspects of daily life in South East Asia,Photography,$180 USD raised 2%,Ended
424,https://www.indiegogo.com/projects/black-and-white-boudoir/pica,Black and White Boudoir,I am creating a black and white photo book that showcases some of my best past and upcoming work.,Photography,$0 USD raised 0%,Ended
425,https://www.indiegogo.com/projects/the-mexico-project/pica,The Mexico Project,A photographic road trip through Mexican provinces and an upcoming photography book.,Photography,€0 EUR raised 0%,Ended
426,https://www.indiegogo.com/projects/listening-to-dance-sharing-music-with-deaf-people/pica,Listening to Dance: Sharing music with deaf people,Make deaf people feel the music and its emotions through a dance.,Photography,$0 USD raised 0%,Ended
427,https://www.indiegogo.com/projects/the-public-lands-project/pica,The Public Lands Project,Creating compelling photography to inspire action in the fight to protect America's public lands,Photography,$0 USD raised 0%,Ended
428,https://www.indiegogo.com/projects/gabriel-daniels-productions/pica,Gabriel Daniels Productions,"I am an up and coming filmmaker , and I'm trying to raise funds for new equipment .",Photography,$0 USD raised 0%,Ended
429,https://www.indiegogo.com/projects/start-a-photography-project/pica,Start A Photography Project,"photo
video
photography",Photography,$0 USD raised 0%,Ended
430,https://www.indiegogo.com/projects/the-invisible-city-photo-project-in-venice/pica,The Invisible City - Photo Project in Venice,Discover Venice like no one has done before!,Photography,€399 EUR raised 2%,Ended
431,https://www.indiegogo.com/projects/make-hiring-a-photographer-safe/pica,Make Hiring a Photographer Safe,An UBER like App! To quickly and safely hire a vetted photographer for nine types of photography.,Photography,$0 CAD raised 0%,Ended
432,https://www.indiegogo.com/projects/365-days-of-windows-and-doors-2018-photo-album/pica,365 days of windows and doors  - 2018 photo album,a 365 days challenge - life thru windows and doors with stories from the people behind them,Photography,$0 USD raised 0%,Ended
433,https://www.indiegogo.com/projects/cosplay24-beyond-the-mask/pica,Cosplay24  Beyond the Mask,""" Cosplay 24"" is based on cosplayers and what cosplay means to them in their lives beyond the mask.",Photography,$295 USD raised 2%,Ended
434,https://www.indiegogo.com/projects/art-nudes-new-york-model-photo-project/pica,Art Nudes: New York Model Photo Project,I am photographing nude models in NYC for an art project. Backers get pre-public digital downloads.,Photography,$0 USD raised 0%,Ended
435,https://www.indiegogo.com/projects/cammeleon-app/pica,Cammeleon App,The next viral app has arrived,Photography,$0 USD raised 0%,Ended
436,https://www.indiegogo.com/projects/the-rocky-doggins-west-coast-togetherness-tour/pica,The Rocky Doggins West Coast Togetherness Tour,"Come along on our first interactive road trip, because we're all #bettertogether.",Photography,$0 CAD raised 0%,Ended
437,https://www.indiegogo.com/projects/heart-of-africa-photographic-coffee-table-book/pica,Heart of Africa photographic coffee table book,Take a visual journey into the heart of South Africa and celebrate her people. This is rural Africa,Photography,$17 USD raised 0%,Ended
438,https://www.indiegogo.com/projects/forest-for-the-trees-photography-book-advance-sale/pica,Forest For The Trees Photography Book Advance Sale,Advance sales for the photography book Forest For The Trees: The Tree Planters.,Photography,"$41,536 CAD raised 104%",Ended
439,https://www.indiegogo.com/projects/90s-redux-your-favorite-90s-musicians-today/pica,90s Redux: Your Favorite 90s Musicians Today,"The sequel to my book on 80s musicians, this time on the artists of the 90s.",Photography,"$6,715 USD raised 45%",Ended
440,https://www.indiegogo.com/projects/instrumenthead-revealed-book/pica,INSTRUMENTHEAD REVEALED BOOK,The next book in the award winning INSTRUMENTHEAD series by photographer Michael Weintrob,Photography,"$71,521 USD raised 110%",Ended
441,https://www.indiegogo.com/projects/your-one-stop-shop-for-your-photography-needs/pica,Your One Stop Shop For Your Photography Needs,Studio 64 A Fully Equipped Photography Studio Available For Rent,Photography,$300 USD raised 12%,Ended
442,https://www.indiegogo.com/projects/photographing-acadia-guidebook-2nd-edition/pica,Photographing Acadia Guidebook--2nd Edition,"Pre-order the 2nd edition of the ""Photographing Acadia National Park"" guidebook today!",Photography,"$6,432 USD raised 129%",Ended
443,https://www.indiegogo.com/projects/walking-on-a-blade-life-in-the-time-of-coronavirus/pica,Walking on a Blade:Life in the time of Coronavirus,An intimate first-hand portrayal & visual study into human life in a time of harshness.,Photography,"$4,770 USD raised 45%",Ended
444,https://www.indiegogo.com/projects/bigsofti-a-portable-soft-light--2/pica,BIGSOFTI: A portable soft-light,"Better photos and videos on your phone, tablet, laptop & camera. For beginners & experts alike.",Photography,"$814,410 AUD raised 3,732%",Ended
445,https://www.indiegogo.com/projects/somewhere-magazine-issue-01-remember-summer/pica,Somewhere Magazine - Issue 01 - Remember Summer,"A print magazine celebrating photography, art, fashion and youth-culture.",Photography,"€6,766 EUR raised 34%",Ended
446,https://www.indiegogo.com/projects/2019-mygeekgoddess-calendar-campaign/pica,2019 MyGeekGoddess Calendar Campaign,Join MyGeekGoddess in creating our 2019 Calendar: SWIMSUITS,Photography,"$4,926 USD raised 82%",Ended
447,https://www.indiegogo.com/projects/seeing-double-a-film-photography-book/pica,Seeing Double: A Film Photography Book,An exploration of my visual impairment via multiple exposure film photography.,Photography,"$2,300 USD raised 110%",Ended
448,https://www.indiegogo.com/projects/silberra-b-w-photographic-films/pica,Silberra B&W Photographic Films,Let's build small b&w film manufacture together and we will reward you with several new films!,Photography,"$35,257 USD raised 31%",Ended
449,https://www.indiegogo.com/projects/aiutiamo-arianna-a-ricomprare-il-computer-rubato/pica,Aiutiamo Arianna a ricomprare il computer rubato,Ad Arianna è stato rubato il personal computer sul luogo di lavoro. Aiutiamola tutti insieme!,Photography,€291 EUR raised 32%,Ended
450,https://www.indiegogo.com/projects/how-to-shake-a-stick-the-book/pica,How To Shake A Stick - The Book,"Questionable photos. Witty, transcendental captions. Askew bindery. Semi-discernible plot line.",Photography,"$1,936 USD raised 35%",Ended
451,https://www.indiegogo.com/projects/let-jennyans-dreams-come-true/pica,Let JenNyans dreams come true,A professional camera for the biggest smiles <3,Photography,"$1,025 USD raised 102%",Ended
452,https://www.indiegogo.com/projects/me--198/pica,Me,Me,Photography,$230 CAD raised 12%,Ended
453,https://www.indiegogo.com/projects/intro-exhibition/pica,Intro Exhibition,3rd Year Commercial Photography students at the University of Derby fundraising for our exhibition,Photography,£500 GBP raised 100%,Ended
454,https://www.indiegogo.com/projects/national-geographic-workshop/pica,National Geographic Workshop,Send me to a National Geographic Workshop and help make my dream a little closer. I need content for my photography instruction book and demo reel.,Photography,$24 USD raised 0%,Ended
455,https://www.indiegogo.com/projects/mobile-device-photography-in-print/pica,Mobile Device Photography in Print,Oculus Arts will publish a book in May and exhibit in Toronto 12 juried photographs captured on mobile devices. A comment on photography in our times,Photography,$570 CAD raised 12%,Ended
456,https://www.indiegogo.com/projects/petnow-wearable-smart-pet-camera-for-dogs/pica,PetNow: Wearable Smart Pet Camera for Dogs,The world's first pet camera that monitors your dog with the first perspective,Photography,"$14,772 CAD raised 285%",Ended
457,https://www.indiegogo.com/projects/we-were-there-a-photobook-by-sandy-carson/pica,We Were There - A photobook by Sandy Carson,"A photography book documenting concert crowd fans from the pit.  Austin, Texas, 2007-2017",Photography,"$32,319 USD raised 112%",Ended
458,https://www.indiegogo.com/projects/the-photo-people--3/pica,The Photo People,Changing the world one photo at a time.,Photography,"$1,675 USD raised 84%",Ended
459,https://www.indiegogo.com/projects/partial-funding-needed-for-art-instillation/pica,Partial Funding needed for Art instillation,"I will be doing an art instillation to showcase my photography, I need your help to make it happen!",Photography,$585 USD raised 106%,Ended
460,https://www.indiegogo.com/projects/the-golden-age-of-the-rise-and-fall/pica,The Golden Age of the Rise and Fall,I would like to self-publish my first photography book.,Photography,$500 USD raised 50%,Ended
461,https://www.indiegogo.com/projects/photos-from-the-other-side/pica,Photos from the other side,Images from the forgotten camps of Bangladesh: a book that explores a journey from pariah to citizen,Photography,$71 USD raised 2%,Ended
462,https://www.indiegogo.com/projects/r-a-g-studios-startup/pica,R.A.G Studios Startup,Help Raechel Alexis Gasparac realize her dream of being an independent photographer.,Photography,$25 USD raised 0%,Ended
463,https://www.indiegogo.com/projects/charity-cosplay-calendar-2014/pica,Charity Cosplay Calendar 2014,Geek Pride are raising funds to sell their 2014 cosplay calender in aid of Cancer Research. Donations over £15.00 will receive a calendar.,Photography,"£1,145 GBP raised 115%",Ended
464,https://www.indiegogo.com/projects/the-hard-up-collection/pica,The Hard Up Collection,"A photography project exploring the cost of being ""hip""",Photography,$25 USD raised 5%,Ended
