,project_link,title,description,card_category,amt_raised,days_left
979,https://www.indiegogo.com/projects/pecs-city-guide-a-new-beginning/pica,Pécs City Guide - A New Beginning,Help me to finance Pécs City Guide for one year.,Travel & Outdoors,€252 EUR raised 8%,Ended
980,https://www.indiegogo.com/projects/a-destination-for-travel-lovers/pica,A DESTINATION FOR TRAVEL LOVERS,"We are world explorer , want people to know the unknown facts of every small part of the world",Travel & Outdoors,$0 USD raised 0%,Ended
981,https://www.indiegogo.com/projects/a-treasure-hunt-to-make-history--4/pica,A Treasure Hunt to Make History,A treasure hunt in the middle of the Atlantic to find the coin that changed the world forever.,Travel & Outdoors,"£21,062 GBP raised 53%",Ended
982,https://www.indiegogo.com/projects/smile-and-thank-you/pica,Smile and thank you,Smile and thank you,Travel & Outdoors,$0 CAD raised 0%,Ended
983,https://www.indiegogo.com/projects/globhob-the-revolution-of-travel/pica,GLOBHOB - THE REVOLUTION OF TRAVEL,JOIN THE WORLD´S FIRST REAL HOTEL-FLATRATE,Travel & Outdoors,€0 EUR raised 0%,Ended
984,https://www.indiegogo.com/projects/casas-worldwide-worlds-cheapest-vacation-club/pica,Casas Worldwide... Worlds Cheapest Vacation Club!!,Casa's Worldwide provide quality condo's for vacations around the globe for less than hotels/AirBnB,Travel & Outdoors,$110 USD raised 0%,Ended
985,https://www.indiegogo.com/projects/sippy-espresso-maker-on-the-go/pica,Sippy - Espresso maker on the go,Sippy - Espresso maker on the go,Travel & Outdoors,£108 GBP raised 0%,Ended
986,https://www.indiegogo.com/projects/corrade-world-s-first-real-life-battle-royale/pica,Corrade - World's First Real-Life Battle Royale!,Be the last one standing; experience a 50 player battle in the Red River Gorge!,Travel & Outdoors,"$1,115 USD raised 4%",Ended
987,https://www.indiegogo.com/projects/world-s-best-4in1-mother-s-jacket-1-item-4-uses/pica,"World's Best 4in1 Mother's Jacket: 1 Item, 4 Uses!","Total Protection from Cold for You, Your Belly & Your Baby! 1000+ JACKETS Sold Last Season!",Travel & Outdoors,€0 EUR raised 0%,Ended
988,https://www.indiegogo.com/projects/pet-bottle-based-catamaran-in-bigger-size/pica,PET bottle based catamaran in bigger size,catamaran boat pet-bottle green boat,Travel & Outdoors,$0 USD raised 0%,Ended
989,https://www.indiegogo.com/projects/greenhouse-jacket-heat-at-the-click-of-a-button/pica,Greenhouse Jacket: Heat at the click of a button,A lightweight heated jacket designed with 3 temperature heated technology directly from your wrist,Travel & Outdoors,"$2,200 USD raised 22%",Ended
